"site","year","mesocosm","taxon_code","logN","logM","phosphorus","mean_temp_12M"
"MD","2017","M17","oolacu",4.36317935005869,-4.10594567004805,0.031,10.4982519671295
"MD","2017","M17","radioc",5.77479788892796,-4.42161756696849,0.031,10.4982519671295
"MD","2017","M17","microp_l",0.855617591169719,1.43131599001659,0.031,10.4982519671295
"MD","2017","M17","epsen",-0.221848749616356,-0.604874361422777,0.031,10.4982519671295
"MD","2017","M17","spschr",5.79690721095941,-4.14178325806747,0.031,10.4982519671295
"MD","2017","M19","orthoc_l",-0.30653788994267,1.85074494160387,0.028,10.4982519671295
"MD","2017","M19","tanypo_n",-0.354842569517225,1.65044684621293,0.028,10.4982519671295
"MD","2017","M19","oolacu",4.06213053462212,-4.10594567004805,0.028,10.4982519671295
"MD","2017","M19","tanypo_l",0.47916649833142,1.99791604641606,0.028,10.4982519671295
"MD","2017","M19","phorm",3.66417170536193,-5.23552935971796,0.028,10.4982519671295
"MD","2017","M19","plnann",3.36323580448369,-5.326774801094,0.028,10.4982519671295
"MD","2017","M19","neoter_l",-0.284261495231517,1.64119141653736,0.028,10.4982519671295
"MD","2017","M19","mrmint",3.36323580448369,-5.8554599304523,0.028,10.4982519671295
"MD","2017","M19","hygher_a",-0.543898805737273,2.47552363799241,0.028,10.4982519671295
"MD","2017","M19","heloph_a",0.283940228835478,2.33770899951758,0.028,10.4982519671295
"MD","2017","M19","radioc",4.86832697595162,-4.42161756696849,0.028,10.4982519671295
"MD","2017","M19","bdell",2.19479175772192,-1.25628077663166,0.028,10.4982519671295
"MD","2017","M19","andel",5.57802228008762,-4.32504616287232,0.028,10.4982519671295
"MD","2017","M19","btbra",5.2617781637432,-3.70474097597147,0.028,10.4982519671295
"MD","2017","M19","cmjug",3.66417170536193,-3.40586242725045,0.028,10.4982519671295
"MD","2017","M19","coscino",3.84029433161144,-3.36441580946539,0.028,10.4982519671295
"MD","2017","M19","krcont",4.81033334866115,-5.37385452611198,0.028,10.4982519671295
"MD","2017","M19","mgtia",3.96524875096712,-3.62831437211004,0.028,10.4982519671295
"MD","2017","M19","cecat",0.602059991327962,-1.93481811917276,0.028,10.4982519671295
"MD","2017","M20","dapul",-0.221848749616356,0.383489193904077,0.009,10.4982519671295
"MD","2017","M20","cmrium",3.06929801211553,-3.40586242725045,0.009,10.4982519671295
"MD","2017","M20","anab",4.39158782350995,-5.86734955788776,0.009,10.4982519671295
"MD","2017","M20","oocy",4.64914980594797,-4.55435092515208,0.009,10.4982519671295
"MD","2017","M20","osci",3.06929801211553,-4.4775785306825,0.009,10.4982519671295
"MD","2017","M20","cmorn",4.02362278987901,-3.04398996108279,0.009,10.4982519671295
"MD","2017","M20","cecat",0.146128035678238,-1.81077855588509,0.009,10.4982519671295
"MD","2017","M20","bdell",1.02530586526477,-1.08707783512845,0.009,10.4982519671295
"MD","2017","M20","mgtia",4.83279621841241,-3.62831437211004,0.009,10.4982519671295
"MD","2017","M20","ngsol",3.84751096520325,-3.65706925090237,0.009,10.4982519671295
"MD","2017","M20","ctpar",3.54654266347813,-3.61667261709375,0.009,10.4982519671295
"MD","2017","M20","gnbreb",3.54654266347813,-3.49644763208661,0.009,10.4982519671295
"MD","2017","M20","tanypo_l",-0.471348138588662,1.94523710075877,0.009,10.4982519671295
"MD","2017","M20","microp_l",-0.807140240511855,1.83967996832798,0.009,10.4982519671295
"MD","2017","M20","oedo",3.97243427695737,-3.84022984796589,0.009,10.4982519671295
"MD","2017","M20","heloph_a",0.185560520746646,2.41353832627165,0.009,10.4982519671295
"MD","2017","M20","epsen",-0.698970004336019,-0.523168715263934,0.009,10.4982519671295
"MD","2017","M20","microp_n",-0.585291490895498,1.55618340543335,0.009,10.4982519671295
"MD","2017","M24","cegib",0.531478917042255,-2.25192243824929,0.196,10.4982519671295
"MD","2017","M24","chlam",6.14854743914262,-4.39782018142951,0.196,10.4982519671295
"MD","2017","M24","heloph_a",0.71790456652499,2.32627411473277,0.196,10.4982519671295
"MD","2017","M24","ngsol",6.55195402375052,-3.72008392574929,0.196,10.4982519671295
"MD","2017","M24","oocy",5.68636631514536,-4.69942097208705,0.196,10.4982519671295
"MD","2017","M24","chlor",5.67142649290985,-4.16289769217657,0.196,10.4982519671295
"MD","2017","M24","anab",5.30489533589128,-5.82695875445877,0.196,10.4982519671295
"MD","2017","M24","bdell",1.2405492482826,-1.05125751385498,0.196,10.4982519671295
"MD","2017","M24","lepat",-0.221848749616356,-2.45812008281239,0.196,10.4982519671295
"MD","2017","M24","psanab",4.73212022902859,-5.42363819937966,0.196,10.4982519671295
"MD","2017","M24","cmrium",3.37032800777951,-3.40586242725045,0.196,10.4982519671295
"MD","2017","M24","sceco",3.97243427695737,-5.29503234688539,0.196,10.4982519671295
"MD","2017","M24","cecat",-0.221848749616356,-1.89142328285997,0.196,10.4982519671295
"MD","2017","M27","ctaci",4.20828007854531,-3.23921689305601,0.069,10.4982519671295
"MD","2017","M27","microp_l",0.170583364776993,1.71684997015132,0.069,10.4982519671295
"MD","2017","M27","ctpar",3.84029433161144,-3.61667261709375,0.069,10.4982519671295
"MD","2017","M27","gnbreb",4.20828007854531,-3.49644763208661,0.069,10.4982519671295
"MD","2017","M27","klebs",4.2662787466311,-4.00496621499928,0.069,10.4982519671295
"MD","2017","M27","cmjug",3.36323580448369,-3.40586242725045,0.069,10.4982519671295
"MD","2017","M27","cecat",0.414973347970818,-1.74005765835682,0.069,10.4982519671295
"MD","2017","M27","bdell",1.93449845124357,-1.09018454482747,0.069,10.4982519671295
"MD","2017","M27","tanypo_l",-0.585291490895498,1.8206727864854,0.069,10.4982519671295
"MD","2017","M27","andel",6.01348523122951,-4.32504616287232,0.069,10.4982519671295
"MD","2017","M27","sceco",3.96524875096712,-5.09120882287916,0.069,10.4982519671295
"MD","2017","M27","epsen",0.934498451243568,-0.0464088012132633,0.069,10.4982519671295
"MD","2017","M27","cegib",0.414973347970818,-2.04810920025075,0.069,10.4982519671295
"MD","2017","M27","mrmint",3.66417170536193,-5.8554599304523,0.069,10.4982519671295
"MD","2017","M27","radioc",5.09557032181866,-4.42161756696849,0.069,10.4982519671295
"MD","2017","M28","culici_n",-0.585291490895498,1.86005707315373,0.042,10.4982519671295
"MD","2017","M28","cmrium",5.12627106066763,-3.40586242725045,0.042,10.4982519671295
"MD","2017","M28","orthoc_l",-0.682201503903555,1.91869015708358,0.042,10.4982519671295
"MD","2017","M28","dapul",0.342422680822206,-0.0239497387088493,0.042,10.4982519671295
"MD","2017","M28","hygher_a",-0.807140240511855,2.47715010182527,0.042,10.4982519671295
"MD","2017","M28","tanypo_l",-0.585291490895498,1.99610166928922,0.042,10.4982519671295
"MD","2017","M28","zygma",4.88890925926353,-3.09177205558588,0.042,10.4982519671295
"MD","2017","M28","cecat",0.602059991327962,-1.8463715019666,0.042,10.4982519671295
"MD","2017","M28","chlor",4.75060866441685,-4.14650523968742,0.042,10.4982519671295
"MD","2017","M28","ngsol",4.44957095653121,-3.70823998595742,0.042,10.4982519671295
"MD","2017","M28","heloph_a",-0.0170897668285035,2.34711814991158,0.042,10.4982519671295
"MD","2017","M28","bdell",1.77378644498119,-1.12099799757204,0.042,10.4982519671295
"MD","2017","M28","microp_l",0.0167685004324639,1.89596914964696,0.042,10.4982519671295
"MD","2017","M28","microp_n",0.306803111794982,1.55618340543335,0.042,10.4982519671295
"MD","2017","M29","cecat",-0.221848749616356,-2.0301837449799,0.022,10.4982519671295
"MD","2017","M29","cmpunc",4.27348740969718,-2.74398647009792,0.022,10.4982519671295
"MD","2017","M29","coscino",3.37032800777951,-3.36441580946539,0.022,10.4982519671295
"MD","2017","M29","spiro",5.00386534022729,-2.08397434806141,0.022,10.4982519671295
"MD","2017","M29","chlor",3.67145055421249,-4.00093814872344,0.022,10.4982519671295
"MD","2017","M29","neoter_l",-0.471348138588662,1.64119141653736,0.022,10.4982519671295
"MD","2017","M29","pslim",4.99364340788206,-5.71677080979216,0.022,10.4982519671295
"MD","2017","M29","oedo",4.3704020499725,-3.84022984796589,0.022,10.4982519671295
"MD","2017","M29","heloph_a",-0.43916345521726,2.37334018825178,0.022,10.4982519671295
"MD","2017","M29","epsen",0.819543935541869,-0.0905027077479611,0.022,10.4982519671295
"MD","2017","M29","bdell",1.63748972951251,-1.00412090975385,0.022,10.4982519671295
"MD","2017","M29","sceco",3.97243427695737,-5.93603075775994,0.022,10.4982519671295
"MD","2017","M29","microp_l",1.19285975948815,1.6080310924685,0.022,10.4982519671295
"MD","2017","M29","anab",6.09220676475211,-5.70955738405657,0.022,10.4982519671295
"MD","2017","M29","dapul",-0.0969100130080564,0.201901515778778,0.022,10.4982519671295
"MD","2017","M29","agabus_l",-0.631048981456174,3.45427098591362,0.022,10.4982519671295
"MD","2017","M29","tanypo_l",-0.471348138588662,2.17969735567302,0.022,10.4982519671295
"MD","2017","M29","orthoc_l",-0.43916345521726,2.07395327742242,0.022,10.4982519671295
"MD","2017","M30","dapul",0.301029995663981,0.244210654849653,0.124,10.4982519671295
"MD","2017","M30","anab",5.08639898660874,-5.7988942399421,0.124,10.4982519671295
"MD","2017","M30","chlor",4.06937205430851,-4.66289394743861,0.124,10.4982519671295
"MD","2017","M30","oocy",3.97243427695737,-4.83551561921702,0.124,10.4982519671295
"MD","2017","M30","scatus",3.97243427695737,-5.1483298660854,0.124,10.4982519671295
"MD","2017","M30","bdell",0.778151250383644,-0.902482489152284,0.124,10.4982519671295
"MD","2017","M30","tanypo_l",-0.682201503903555,1.95182021795541,0.124,10.4982519671295
"MD","2017","M30","microp_l",-0.0538125738532434,1.67454316914955,0.124,10.4982519671295
"MD","2017","M30","microp_n",1.24465520504614,1.55618340543335,0.124,10.4982519671295
"MD","2017","M30","cmrium",4.06937205430851,-3.40586242725045,0.124,10.4982519671295
"MD","2017","M30","gnbreb",3.67145055421249,-3.49644763208661,0.124,10.4982519671295
"MD","2017","M30","ngsol",4.3704020499725,-3.59336662110182,0.124,10.4982519671295
"MD","2017","M31","andel",4.4423543229394,-4.32504616287232,0.301,10.4982519671295
"MD","2017","M31","gnkina",3.36323580448369,-2.9639886713901,0.301,10.4982519671295
"MD","2017","M31","aula",4.46008559917747,-4.10294847942012,0.301,10.4982519671295
"MD","2017","M31","cmjug",3.90725008288133,-3.40586242725045,0.301,10.4982519671295
"MD","2017","M31","gnbreb",3.06220580881971,-3.49644763208661,0.301,10.4982519671295
"MD","2017","M31","oedo",4.47712125471966,-3.84022984796589,0.301,10.4982519671295
"MD","2017","M31","oobor",3.90725008288133,-3.84933411301485,0.301,10.4982519671295
"MD","2017","M31","oolacu",6.82257040022517,-4.10594567004805,0.301,10.4982519671295
"MD","2017","M31","psanab",4.84030060477835,-5.42363819937966,0.301,10.4982519671295
"MD","2017","M31","radioc",3.66417170536193,-4.42161756696849,0.301,10.4982519671295
"MD","2017","M31","bdell",1.53147891704226,-1.05563671198398,0.301,10.4982519671295
"MD","2017","M31","sceco",3.66417170536193,-5.57979619240993,0.301,10.4982519671295
"MD","2017","M31","stpunc",3.06220580881971,-3.00077306408105,0.301,10.4982519671295
"MD","2017","M31","cecat",0.146128035678238,-1.89421911811503,0.301,10.4982519671295
"MD","2017","M31","microp_l",0.787620512074608,1.7294890199319,0.301,10.4982519671295
"MD","2017","M31","agabus_l",-0.284261495231517,3.28491065979936,0.301,10.4982519671295
"MD","2017","M31","krcont",3.36323580448369,-5.37385452611198,0.301,10.4982519671295
"MD","2017","M31","mgtia",3.53932706353938,-3.62831437211004,0.301,10.4982519671295
"MD","2017","M31","orthoc_l",-0.0289889901282112,1.79027411113877,0.301,10.4982519671295
"MD","2017","M31","microp_n",-0.471348138588662,1.62083056994613,0.301,10.4982519671295
"MD","2017","M31","tanypo_l",-0.740193450881242,2.07969671992138,0.301,10.4982519671295
"MD","2018","M01","microp_l",1.20410476676545,1.65456576819846,0.25,9.39902684809832
"MD","2018","M01","cmjug",3.90725008288133,-3.40586242725045,0.25,9.39902684809832
"MD","2018","M01","oolacu",6.40457066653368,-4.10594567004805,0.25,9.39902684809832
"MD","2018","M01","dbryon",4.58066272398844,-4.89721751482137,0.25,9.39902684809832
"MD","2018","M01","krcont",4.90724470591995,-5.37385452611198,0.25,9.39902684809832
"MD","2018","M01","oedo",3.84029433161144,-3.84022984796589,0.25,9.39902684809832
"MD","2018","M01","tanypo_l",-0.78648776471272,2.24068786609548,0.25,9.39902684809832
"MD","2018","M01","lelun",0.146128035678238,-1.49858446113738,0.25,9.39902684809832
"MD","2018","M01","bdell",0.301029995663981,-0.999169890504556,0.25,9.39902684809832
"MD","2018","M01","chiron_l",0.332202022618578,1.90328538601183,0.25,9.39902684809832
"MD","2018","M03","dbryon",4.2662787466311,-4.89721751482137,0.023,9.39902684809832
"MD","2018","M03","krcont",3.66417170536193,-5.37385452611198,0.023,9.39902684809832
"MD","2018","M03","microp_l",0.67548237779151,1.79462363307291,0.023,9.39902684809832
"MD","2018","M03","microp_n",-0.789404420511141,1.51804337922002,0.023,9.39902684809832
"MD","2018","M03","oedo",4.86832697595162,-3.84022984796589,0.023,9.39902684809832
"MD","2018","M03","radioc",5.53343903092295,-4.42161756696849,0.023,9.39902684809832
"MD","2018","M03","epsen",-0.221848749616356,-0.192637699193058,0.023,9.39902684809832
"MD","2018","M03","oolacu",4.84030060477835,-4.10594567004805,0.023,9.39902684809832
"MD","2018","M03","phorm",3.36323580448369,-5.23552935971796,0.023,9.39902684809832
"MD","2018","M03","orthoc_l",0.457750194369986,2.03031911929101,0.023,9.39902684809832
"MD","2018","M03","chiron_l",-0.722457630880528,2.50121861840119,0.023,9.39902684809832
"MD","2018","M03","cegib",-0.221848749616356,-2.13846877323605,0.023,9.39902684809832
"MD","2018","M03","bdell",1.9106244048892,-0.85568340068723,0.023,9.39902684809832
"MD","2018","M05","oocy",6.9738923240863,-4.92961434342708,0.248,9.39902684809832
"MD","2018","M05","scatus",3.97243427695737,-5.1483298660854,0.248,9.39902684809832
"MD","2018","M05","gnmono",3.37032800777951,-3.13091731380509,0.248,9.39902684809832
"MD","2018","M05","mrmint",3.67145055421249,-5.8554599304523,0.248,9.39902684809832
"MD","2018","M05","scami",4.27348740969718,-4.50471365109652,0.248,9.39902684809832
"MD","2018","M05","agabus_l",-0.595045058821171,3.05348621768633,0.248,9.39902684809832
"MD","2018","M05","orthoc_l",0.497101164390821,1.65588559623475,0.248,9.39902684809832
"MD","2018","M05","bdell",1.07918124604762,-0.780582345903018,0.248,9.39902684809832
"MD","2018","M05","hydrop_l",-0.791339703965139,1.75370932902257,0.248,9.39902684809832
"MD","2018","M05","microp_l",1.53264861350763,1.32126061079345,0.248,9.39902684809832
"MD","2018","M05","microp_n",-0.595045058821171,1.6493640642583,0.248,9.39902684809832
"MD","2018","M05","chiron_l",0.363562256020604,2.61441792138048,0.248,9.39902684809832
"MD","2018","M09","mrcont",3.36323580448369,-5.22643194705019,0.159,9.39902684809832
"MD","2018","M09","nosto",5.20827470158393,-5.54437443414134,0.159,9.39902684809832
"MD","2018","M09","oolacu",3.96524875096712,-4.10594567004805,0.159,9.39902684809832
"MD","2018","M09","mgtia",3.36323580448369,-3.62831437211004,0.159,9.39902684809832
"MD","2018","M09","orthoc_l",-0.512995511348242,2.07475944338182,0.159,9.39902684809832
"MD","2018","M09","chiron_l",-0.647694085245698,2.10034586189265,0.159,9.39902684809832
"MD","2018","M09","microp_l",0.492756817540849,1.71989833715628,0.159,9.39902684809832
"MD","2018","M09","cecat",-0.221848749616356,-1.83642763751563,0.159,9.39902684809832
"MD","2018","M09","phorm",3.66417170536193,-5.23552935971796,0.159,9.39902684809832
"MD","2018","M09","radioc",3.96524875096712,-4.42161756696849,0.159,9.39902684809832
"MD","2018","M09","epsen",0.662757831681574,0.0821205158497311,0.159,9.39902684809832
"MD","2018","M09","coscino",3.36323580448369,-3.36441580946539,0.159,9.39902684809832
"MD","2018","M09","bdell",1.39093510710338,-0.80101238703604,0.159,9.39902684809832
"MD","2018","M09","andel",5.44953702112882,-4.32504616287232,0.159,9.39902684809832
"MD","2018","M09","aula",5.10354032869821,-4.10294847942012,0.159,9.39902684809832
"MD","2018","M09","dapul",-0.397940008672038,0.540378889694628,0.159,9.39902684809832
"MD","2018","M09","krcont",3.66417170536193,-5.37385452611198,0.159,9.39902684809832
"MD","2018","M09","trpra_c",-0.698970004336019,-1.02667190212696,0.159,9.39902684809832
"MD","2018","M09","trpra_n",0.602059991327962,-1.82139109067987,0.159,9.39902684809832
"MD","2018","M11","coscino",3.84751096520325,-3.36441580946539,0.087,9.39902684809832
"MD","2018","M11","ngsol",4.14854096086723,-3.71309884285272,0.087,9.39902684809832
"MD","2018","M11","chlam",4.06937205430851,-4.39782018142951,0.087,9.39902684809832
"MD","2018","M11","scquad",4.75060866441685,-4.67256405511633,0.087,9.39902684809832
"MD","2018","M11","mrmint",4.27348740969718,-5.8554599304523,0.087,9.39902684809832
"MD","2018","M11","microp_n",0.37787236081955,1.66177170336768,0.087,9.39902684809832
"MD","2018","M11","oocy",4.83279621841241,-4.80162918160225,0.087,9.39902684809832
"MD","2018","M11","lelun",-0.221848749616356,-1.56985462373047,0.087,9.39902684809832
"MD","2018","M11","sphcys",4.80176032995747,-5.12264939102147,0.087,9.39902684809832
"MD","2018","M11","trvol",3.37032800777951,-3.8321948980297,0.087,9.39902684809832
"MD","2018","M11","epsen",2.93449845124357,0.206330655222428,0.087,9.39902684809832
"MD","2018","M11","orthoc_l",0.0768423651555684,1.80957324845289,0.087,9.39902684809832
"MD","2018","M11","chiron_l",0.775812369491587,2.33845113460672,0.087,9.39902684809832
"MD","2018","M11","microp_l",1.63112957468753,1.74921019747796,0.087,9.39902684809832
"MD","2018","M11","dapul",-0.698970004336019,-0.462935203324726,0.087,9.39902684809832
"MD","2018","M11","tanypo_l",-0.701308885228075,2.2400325288654,0.087,9.39902684809832
"MD","2018","M11","bdell",2.63748972951251,-0.627412445921013,0.087,9.39902684809832
"MD","2018","M13","chiron_l",-0.735269461409536,2.24080013141974,0.012,9.39902684809832
"MD","2018","M13","andel",5.80565782826226,-4.32504616287232,0.012,9.39902684809832
"MD","2018","M13","orthoc_l",-0.258148206689873,1.58257954860501,0.012,9.39902684809832
"MD","2018","M13","phorm",3.66417170536193,-5.23552935971796,0.012,9.39902684809832
"MD","2018","M13","microp_l",1.34027749998299,1.71028902151446,0.012,9.39902684809832
"MD","2018","M13","microp_n",-0.036299457073517,1.56068078030042,0.012,9.39902684809832
"MD","2018","M13","oolacu",5.79454172018841,-4.10594567004805,0.012,9.39902684809832
"MD","2018","M13","cegib",0.414973347970818,-2.11870910295691,0.012,9.39902684809832
"MD","2018","M13","bdell",1.38021124171161,-0.895423315071498,0.012,9.39902684809832
"MD","2018","M13","dapul",-0.698970004336019,-0.188478554462381,0.012,9.39902684809832
"MD","2018","M13","hydrop_l",-0.434239465745555,1.71357238242889,0.012,9.39902684809832
"MD","2018","M13","epsen",1.41497334797082,-0.189842733529398,0.012,9.39902684809832
"MD","2018","M13","anflaq",4.2662787466311,-4.32504616287232,0.012,9.39902684809832
"MD","2018","M13","cmjug",4.2662787466311,-3.40586242725045,0.012,9.39902684809832
"MD","2018","M13","krcont",6.38436721526989,-5.37385452611198,0.012,9.39902684809832
"MD","2018","M13","leclo",1.07918124604762,-2.51822102077015,0.012,9.39902684809832
"MD","2018","M13","sceco",4.2662787466311,-5.25587049321154,0.012,9.39902684809832
"MD","2018","M13","trvol",3.36323580448369,-3.8321948980297,0.012,9.39902684809832
"MD","2018","M15","andel",5.54215542493009,-4.32504616287232,0.016,9.39902684809832
"MD","2018","M15","mgtia",3.96524875096712,-3.62831437211004,0.016,9.39902684809832
"MD","2018","M15","oobor",4.20828007854531,-3.84933411301485,0.016,9.39902684809832
"MD","2018","M15","sceco",4.4423543229394,-5.78564377093566,0.016,9.39902684809832
"MD","2018","M15","trvol",3.36323580448369,-3.8321948980297,0.016,9.39902684809832
"MD","2018","M15","epsen",0.903089986991944,-0.187225028633248,0.016,9.39902684809832
"MD","2018","M15","bdell",2.86451108105839,-1.08087413789717,0.016,9.39902684809832
"MD","2018","M15","cmjug",3.36323580448369,-3.40586242725045,0.016,9.39902684809832
"MD","2018","M15","coscino",4.56729698028764,-3.36441580946539,0.016,9.39902684809832
"MD","2018","M15","ctpar",3.96524875096712,-3.61667261709375,0.016,9.39902684809832
"MD","2018","M15","laccob_l",-0.838544768196981,1.92189660264692,0.016,9.39902684809832
"MD","2018","M15","tanypo_l",-0.616696018580624,2.16639727828604,0.016,9.39902684809832
"MD","2018","M15","orthoc_l",-0.470567982902386,1.77350551770549,0.016,9.39902684809832
"MD","2018","M15","oolacu",5.76629830915003,-4.10594567004805,0.016,9.39902684809832
"MD","2018","M15","phorm",4.3174155863311,-5.23552935971796,0.016,9.39902684809832
"MD","2018","M15","radioc",4.36317935005869,-4.42161756696849,0.016,9.39902684809832
"MD","2018","M15","dapul",0.531478917042255,0.243631213081005,0.016,9.39902684809832
"MD","2018","M15","oligoc",0.709639842348127,1.69743153258642,0.016,9.39902684809832
"MD","2018","M15","microp_l",0.931078686807198,1.70650273670555,0.016,9.39902684809832
"MD","2018","M15","chiron_l",-0.236484776869018,2.41055522101428,0.016,9.39902684809832
"MD","2018","M16","chlor",5.9669935225842,-4.04314256529047,0.343,9.39902684809832
"MD","2018","M16","mrcont",4.54649330902818,-5.22643194705019,0.343,9.39902684809832
"MD","2018","M16","cmrium",3.37032800777951,-3.40586242725045,0.343,9.39902684809832
"MD","2018","M16","mrarc",4.76833465499326,-5.06706118557841,0.343,9.39902684809832
"MD","2018","M16","scacu",3.97243427695737,-4.60401291228416,0.343,9.39902684809832
"MD","2018","M16","scalt",4.27348740969718,-4.60401291228416,0.343,9.39902684809832
"MD","2018","M16","cryp",4.91446480601331,-3.9914140245225,0.343,9.39902684809832
"MD","2018","M16","oolacu",6.14854743914262,-4.10594567004805,0.343,9.39902684809832
"MD","2018","M16","chlam",6.14854743914262,-4.39782018142951,0.343,9.39902684809832
"MD","2018","M16","bdell",0.146128035678238,-1.22788223772007,0.343,9.39902684809832
"MD","2018","M16","oligoc",-0.714612629742361,1.69743153258642,0.343,9.39902684809832
"MD","2018","M16","chiron_l",0.326780055415864,2.58362672142277,0.343,9.39902684809832
"MD","2018","M16","chiron_n",-0.237491375022698,2.33328379813437,0.343,9.39902684809832
"MD","2018","M16","microp_l",1.82945541460791,1.82004374876346,0.343,9.39902684809832
"MD","2018","M16","mrmint",6.45210352351847,-5.8554599304523,0.343,9.39902684809832
"MD","2018","M16","ngsol",6.65527802075794,-3.67264287716146,0.343,9.39902684809832
"MD","2018","M16","sceco",4.3704020499725,-5.19303595141096,0.343,9.39902684809832
"MD","2018","M16","sdesmus",3.97243427695737,-3.67731153291549,0.343,9.39902684809832
"MD","2018","M16","microp_n",0.0635386206412829,1.59393255092813,0.343,9.39902684809832
"MD","2018","M17","tanypo_l",-0.254296256711396,2.0164899511131,0.097,9.39902684809832
"MD","2018","M17","orthoc_l",-0.129357520103096,1.87018350466044,0.097,9.39902684809832
"MD","2018","M17","hydrop_l",-0.680264988983677,1.70751265977407,0.097,9.39902684809832
"MD","2018","M17","krlun",5.07074694309887,-5.7691399421159,0.097,9.39902684809832
"MD","2018","M17","oolacu",4.72490636784226,-4.10594567004805,0.097,9.39902684809832
"MD","2018","M17","dapul",-0.698970004336019,0.149212570272551,0.097,9.39902684809832
"MD","2018","M17","sceco",3.66417170536193,-5.3459079597601,0.097,9.39902684809832
"MD","2018","M17","trvol",5.48702943453416,-3.8321948980297,0.097,9.39902684809832
"MD","2018","M17","epsen",2.63042787502502,-0.0753715131979991,0.097,9.39902684809832
"MD","2018","M17","scatus",3.96524875096712,-5.1483298660854,0.097,9.39902684809832
"MD","2018","M17","bdell",1.48572142648158,-0.94319052669666,0.097,9.39902684809832
"MD","2018","M17","microp_l",2.00497899084558,1.67117828518702,0.097,9.39902684809832
"MD","2018","M17","chiron_l",0.800061405611197,2.85033641613663,0.097,9.39902684809832
"MD","2018","M17","cecat",-0.221848749616356,-1.86360815668846,0.097,9.39902684809832
"MD","2018","M19","andel",4.77815125038364,-4.32504616287232,0.138,9.39902684809832
"MD","2018","M19","ctpar",3.66417170536193,-3.61667261709375,0.138,9.39902684809832
"MD","2018","M19","nitz",3.36323580448369,-4.40539861694741,0.138,9.39902684809832
"MD","2018","M19","oolacu",5.1693569716156,-4.10594567004805,0.138,9.39902684809832
"MD","2018","M19","mgtia",3.96524875096712,-3.62831437211004,0.138,9.39902684809832
"MD","2018","M19","trvol",6.21647046163062,-3.8321948980297,0.138,9.39902684809832
"MD","2018","M19","epsen",2.17201880942456,-0.149329525314156,0.138,9.39902684809832
"MD","2018","M19","lepat",0.146128035678238,-2.18389086646027,0.138,9.39902684809832
"MD","2018","M19","scatus",3.96524875096712,-5.1483298660854,0.138,9.39902684809832
"MD","2018","M19","cegib",0.531478917042255,-2.16135678173458,0.138,9.39902684809832
"MD","2018","M19","cecat",-0.221848749616356,-1.92162831798526,0.138,9.39902684809832
"MD","2018","M19","bdell",2.85369821177617,-1.18918394361642,0.138,9.39902684809832
"MD","2018","M19","orthoc_l",-0.0801381935120808,2.03879354821517,0.138,9.39902684809832
"MD","2018","M19","chiron_l",-0.570224425396111,2.64378640106521,0.138,9.39902684809832
"MD","2018","M19","microp_l",0.0318355659318515,2.02695015625306,0.138,9.39902684809832
"MD","2018","M19","radioc",4.96523934138665,-4.42161756696849,0.138,9.39902684809832
"MD","2018","M19","lelun",-0.221848749616356,-1.38814127546652,0.138,9.39902684809832
"MD","2018","M23","andel",5.29259716875011,-4.32504616287232,0.011,9.39902684809832
"MD","2018","M23","chiron_l",0.603593065078552,2.80383377517678,0.011,9.39902684809832
"MD","2018","M23","microp_l",1.62379645116684,1.72250266287414,0.011,9.39902684809832
"MD","2018","M23","microp_n",0.184463757336576,1.5771649695267,0.011,9.39902684809832
"MD","2018","M23","orthoc_l",-0.718626229655367,1.9242833004283,0.011,9.39902684809832
"MD","2018","M23","krlun",3.66417170536193,-5.7691399421159,0.011,9.39902684809832
"MD","2018","M23","oobor",3.96524875096712,-3.84933411301485,0.011,9.39902684809832
"MD","2018","M23","oolacu",5.27166274256943,-4.10594567004805,0.011,9.39902684809832
"MD","2018","M23","scram",0,-0.334065421219351,0.011,9.39902684809832
"MD","2018","M23","scdis",3.96524875096712,-3.90092705805094,0.011,9.39902684809832
"MD","2018","M23","dapul",0,0.422694494737214,0.011,9.39902684809832
"MD","2018","M23","bdell",1.39093510710338,-0.927198209260602,0.011,9.39902684809832
"MD","2018","M23","scatus",4.56729698028764,-5.1483298660854,0.011,9.39902684809832
"MD","2018","M23","trvol",3.66417170536193,-3.8321948980297,0.011,9.39902684809832
"MD","2018","M24","bdell",1.12710479836481,-0.957990124321572,0.125,9.39902684809832
"MD","2018","M24","cterium",3.37032800777951,-3.28056421142869,0.125,9.39902684809832
"MD","2018","M24","mrarc",4.43109023336461,-5.06706118557841,0.125,9.39902684809832
"MD","2018","M24","mrmint",4.02362278987901,-5.8554599304523,0.125,9.39902684809832
"MD","2018","M24","ngsol",6.42691998894417,-3.77894657361968,0.125,9.39902684809832
"MD","2018","M24","oolacu",5.47420023277601,-4.10594567004805,0.125,9.39902684809832
"MD","2018","M24","mrcont",3.37032800777951,-5.22643194705019,0.125,9.39902684809832
"MD","2018","M24","chlor",4.57451740536117,-4.50781022339687,0.125,9.39902684809832
"MD","2018","M24","cecat",0.531478917042255,-1.83319148061988,0.125,9.39902684809832
"MD","2018","M24","orthoc_l",-0.700270937356437,1.35391043317166,0.125,9.39902684809832
"MD","2018","M24","lelun",-0.221848749616356,-1.51885250730729,0.125,9.39902684809832
